"Department","Department_Name","Division","Gender","Base_Salary","Overtime_Pay","Longevity_Pay","Grade"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$9,363.02","$3,710.33","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$108,084","$8,116.92","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$124,833","$1,298.2","$8,720.4","A1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$124,833","$14,254.74","$13,310.7","A1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$113,488","$3,594.74","$12,101.05","P5"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$157,217.26","$4,216.87","$0","A2"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$7,317.48","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$3,219.15","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$104,428","$7,138.08","$0","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$104,428","$8,213.91","$0","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$67,142","$33,416.54","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$100,897","$1,026.9","$0","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$104,428","$13,716.47","$0","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$93,986.0002","$0","$0","20"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$87,921","$7,765.77","$0","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$74,445","$7,642.94","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$93,986","$14,782.68","$0","20"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$93,986","$455.74","$0","20"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$93,986","$4,414.2","$0","20"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$21,800.2179","$0","$0","10"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$18,896.5125","$0","$0","10"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$62,676","$5,142.66","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$60,265","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$62,676","$497.2","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$82,808.28","$1,652.64","$0","N21"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$60,265","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$62,676","$22.6","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$62,676","$0","$0","P1"
"POL","Department of Police","POL 47 Patrol Services Bureau","M","$164,759","$831.74","$0","A2"
"POL","Department of Police","POL 47 Patrol Services Bureau","F","$82,436","$0","$921.01","N17"
"POL","Department of Police","POL 47 Patrol Services Bureau","M","$218,000","$0","$0","EX2"
"POL","Department of Police","POL 47 Patrol Services Bureau","M","$175,604.63","$18,932.43","$0","A3"
"POL","Department of Police","POL 47 PSB 1st District Community Operations","M","$108,084","$0","$5,517.41","P4"
"POL","Department of Police","POL 47 PSB 1st District Community Operations","F","$108,084","$1,633.69","$3,710.33","P4"
"POL","Department of Police","POL 47 PSB 1st District Community Operations","M","$108,084","$9,762.18","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Community Operations","M","$108,084","$0","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Community Operations","F","$108,084","$1,033.72","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Community Operations","M","$124,833","$44.8","$6,372.48","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$15,118.54","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$36,002.69","$2,870.87","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$78,947","$7,188.75","$3,732.58","16"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$19,903.18","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$113,488","$12,485.62","$7,927.92","P5"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$613.27","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$15,361.55","$5,517.41","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$54,042","$0","$1,855.23","P4P"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$113,488","$1,814.82","$12,101.05","P5"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$2,654.55","$3,710.33","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$1,502.96","$7,550.4","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$78,947","$9,556.46","$98.69","16"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$54,042","$0","$5,762.51","P4P"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$0","$3,710.33","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$161.35","$3,710.33","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$113,488","$14,307.48","$12,101.05","P5"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$124,833","$5,290.09","$13,310.7","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$194.45","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$108,084","$593.32","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$2,276.84","$11,225.04","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$2,781.74","$3,710.33","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$7,653.18","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$108,084","$17,786.73","$7,550.4","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$108,084","$1,999.17","$7,550.4","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$19,003.98","$7,405.6","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$0","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$31,297.51","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$8,320.44","$3,710.33","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$5,322.38","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$40,512.68","$7,550.4","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$9,362.51","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$14,290.12","$5,517.41","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$0","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$23,220.48","$7,550.4","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$31,020.76","$5,517.41","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$8,007.16","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$103,927","$0","$3,748.17","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$31,988.69","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$124,833","$27,523.22","$13,310.7","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$0","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$4,279.46","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$332.39","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$113,488","$2,466.05","$12,101.05","P5"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$25,091.91","$11,374.9","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$124,833","$5,190.85","$6,372.48","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$103,927","$0","$5,595.09","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$53,364.33","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$113,488","$36,565.94","$12,101.05","P5"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$86.42","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$108,084","$5,398.48","$7,405.6","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$0","$11,524.76","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$124,833","$931.76","$4,285.32","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$124,833","$12,168.4","$6,372.48","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$124,833","$2,721.81","$13,310.7","A1"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$78,947","$1,244.25","$4,358.26","16"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$108,084","$6,348.1","$5,517.41","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$104,428","$962.99","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$104,428","$3,074.85","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$94,186","$698.98","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$100,897","$67.6","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$100,897","$5,930.32","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$105,942","$3,590.1","$0","P5"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$97,484","$4,673.82","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$100,897","$3,041.92","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$97,484","$693.06","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$97,484","$27,076.67","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$97,484","$0","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$94,186","$6,121.16","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","F","$94,186","$39,694.73","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Patrol","M","$87,921","$27,214.28","$0","P4"
"POL","Department of Police","POL 47 PSB 1st District Station","M","$164,759","$5,406.31","$0","A2"
