Report_Year,Year,Item,Vehicle_Type,Data
2005,2005,No._Vehicles_Registered,Buses,807053
2005,2005,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,95336839
2005,2005,No._Vehicles_Registered,Single Unit Trucks,6395240
2005,2005,No._Vehicles_Registered,Combination Trucks,2086759
2005,2005,No._Vehicles_Registered,All Light Duty Vehicles,231904922
2005,2005,No._Vehicles_Registered,Single Unit and Combination Trucks,8481999
2005,2005,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,12510
2005,2005,Avg._Miles_per_Vehicle,Motorcycles,1679
2005,2005,Avg._Miles_per_Vehicle,Buses,8649
2005,2005,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,10920
2005,2005,Avg._Miles_per_Vehicle,Single Unit Trucks,12274
2005,2005,Avg._Miles_per_Vehicle,Combination Trucks,69020
2005,2005,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11856
2005,2005,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,26235
2005,2005,Person-Miles,Light Duty Vehicles Short Wheelbase,2699304642818
2005,2005,Person-Miles,Motorcycles,13276957049
2005,2005,Person-Miles,Buses,147991971251
2005,2005,Person-Miles,Light Duty Vehicles Long Wheelbase,1804848006404
2005,2005,Person-Miles,Single Unit Trucks,78495659526
2005,2005,Person-Miles,Combination Trucks,144027636041
2005,2005,Person-Miles,All Light Duty Vehicles,4504152649221
2005,2005,Person-Miles,Single Unit and Combination Trucks,222523295567
2005,2005,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,77418460568
2005,2005,Fuel_Consumed,Motorcycles,189495008
2005,2005,Fuel_Consumed,Buses,1120052529
2005,2005,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,58869087649
2005,2005,Fuel_Consumed,Single Unit Trucks,9501105485
2005,2005,Fuel_Consumed,Combination Trucks,27688663761
2005,2005,Fuel_Consumed,All Light Duty Vehicles,136287548217
2005,2005,Fuel_Consumed,Single Unit and Combination Trucks,37189769246
2005,2005,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,567
2005,2005,Avg._Fuel_per_Vehicle,Motorcycles,30
2005,2005,Avg._Fuel_per_Vehicle,Buses,1388
2005,2005,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,617
2005,2005,Avg._Fuel_per_Vehicle,Single Unit Trucks,1486
2005,2005,Avg._Fuel_per_Vehicle,Combination Trucks,13269
2005,2005,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,588
2005,2005,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4385
2005,2005,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,22
2005,2005,Avg._Miles_Traveled_per_Gallon,Motorcycles,55
2005,2005,Avg._Miles_Traveled_per_Gallon,Buses,6
2005,2005,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2005,2005,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2005,2005,Avg._Miles_Traveled_per_Gallon,Combination Trucks,5
2005,2005,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,20
2005,2005,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2004,2004,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,129415297330
2004,2004,Interstate_Rural_VMT,Motorcycles,1353583218
2004,2004,Interstate_Rural_VMT,Buses,999136132
2004,2004,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,83180880464
2004,2004,Interstate_Rural_VMT,Single Unit Trucks,7712886038
2004,2004,Interstate_Rural_VMT,Combination Trucks,43583216817
2004,2004,Interstate_Rural_VMT,All Light Duty Vehicles,212596177795
2004,2004,Interstate_Rural_VMT,Single Unit and Combination Trucks,51296102855
2004,2004,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,217494980376
2004,2004,Other_Arterial_Rural_VMT,Motorcycles,1434815593
2004,2004,Other_Arterial_Rural_VMT,Buses,991652302
2004,2004,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,148801564993
2004,2004,Other_Arterial_Rural_VMT,Single Unit Trucks,14275681185
2004,2004,Other_Arterial_Rural_VMT,Combination Trucks,26414305552
2004,2004,Other_Arterial_Rural_VMT,All Light Duty Vehicles,366296545368
2004,2004,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,40689986737
2004,2004,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,217598967391
2004,2004,Other_Rural_VMT,Motorcycles,1592772664
2004,2004,Other_Rural_VMT,Buses,1700033788
2004,2004,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,142532397020
2004,2004,Other_Rural_VMT,Single Unit Trucks,15027965496
2004,2004,Other_Rural_VMT,Combination Trucks,14315863640
2004,2004,Other_Rural_VMT,All Light Duty Vehicles,360131364412
2004,2004,Other_Rural_VMT,Single Unit and Combination Trucks,29343829136
2004,2004,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,564509245098
2004,2004,All_Rural_VMT,Motorcycles,4381171475
2004,2004,All_Rural_VMT,Buses,3690822223
2004,2004,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,374514842477
2004,2004,All_Rural_VMT,Single Unit Trucks,37016532718
2004,2004,All_Rural_VMT,Combination Trucks,84313386009
2004,2004,All_Rural_VMT,All Light Duty Vehicles,939024087575
2004,2004,All_Rural_VMT,Single Unit and Combination Trucks,121329918728
2004,2004,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,258665767945
2004,2004,Interstate_Urban_VMT,Motorcycles,2089021959
2004,2004,Interstate_Urban_VMT,Buses,986482125
2004,2004,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,155713634010
2004,2004,Interstate_Urban_VMT,Single Unit Trucks,9728572136
2004,2004,Interstate_Urban_VMT,Combination Trucks,28354521826
2004,2004,Interstate_Urban_VMT,All Light Duty Vehicles,414379401954
2004,2004,Interstate_Urban_VMT,Single Unit and Combination Trucks,38083093962
2004,2004,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,876715273735
2004,2004,Other_Urban_VMT,Motorcycles,3652138774
2004,2004,Other_Urban_VMT,Buses,2123586605
2004,2004,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,496935240447
2004,2004,Other_Urban_VMT,Single Unit Trucks,31695896416
2004,2004,Other_Urban_VMT,Combination Trucks,29701864022
2004,2004,Other_Urban_VMT,All Light Duty Vehicles,1373650514183
2004,2004,Other_Urban_VMT,Single Unit and Combination Trucks,61397760438
2004,2004,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1135381041680
2004,2004,All_Urban_VMT,Motorcycles,5741160733
2004,2004,All_Urban_VMT,Buses,3110068731
2004,2004,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,652648874457
2004,2004,All_Urban_VMT,Single Unit Trucks,41424468552
2004,2004,All_Urban_VMT,Combination Trucks,58056385847
2004,2004,All_Urban_VMT,All Light Duty Vehicles,1788029916137
2004,2004,All_Urban_VMT,Single Unit and Combination Trucks,99480854399
2004,2004,Total_VMT,Light Duty Vehicles Short Wheelbase,1699890286778
2004,2004,Total_VMT,Motorcycles,10122332208
2004,2004,Total_VMT,Buses,6800890953
2004,2004,Total_VMT,Light Duty Vehicles Long Wheelbase,1027163716934
2004,2004,Total_VMT,Single Unit Trucks,78441001271
2004,2004,Total_VMT,Combination Trucks,142369771857
2004,2004,Total_VMT,All Light Duty Vehicles,2727054003712
2004,2004,Total_VMT,Single Unit and Combination Trucks,220810773127
2004,2004,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,136430651
2004,2004,No._Vehicles_Registered,Motorcycles,5767934
2004,2004,No._Vehicles_Registered,Buses,795274
2004,2004,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,91845327
2004,2004,No._Vehicles_Registered,Single Unit Trucks,6161028
2004,2004,No._Vehicles_Registered,Combination Trucks,2010335
2004,2004,No._Vehicles_Registered,All Light Duty Vehicles,228275978
2004,2004,No._Vehicles_Registered,Single Unit and Combination Trucks,8171364
2004,2004,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,12460
2004,2004,Avg._Miles_per_Vehicle,Motorcycles,1755
2004,2004,Avg._Miles_per_Vehicle,Buses,8552
2004,2004,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,11184
2004,2004,Avg._Miles_per_Vehicle,Single Unit Trucks,12732
2004,2004,Avg._Miles_per_Vehicle,Combination Trucks,70819
2004,2004,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11946
2004,2004,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,27023
2004,2004,Person-Miles,Light Duty Vehicles Short Wheelbase,2685826653109
2004,2004,Person-Miles,Motorcycles,12855361904
2004,2004,Person-Miles,Buses,144188430534
2004,2004,Person-Miles,Light Duty Vehicles Long Wheelbase,1780771138447
2004,2004,Person-Miles,Single Unit Trucks,78441001271
2004,2004,Person-Miles,Combination Trucks,142369771857
2004,2004,Person-Miles,All Light Duty Vehicles,4466597791556
2004,2004,Person-Miles,Single Unit and Combination Trucks,220810773127
2004,2004,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,75401891321
2004,2004,Fuel_Consumed,Motorcycles,202446644
2004,2004,Fuel_Consumed,Buses,1360178191
2004,2004,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,63417148047
2004,2004,Fuel_Consumed,Single Unit Trucks,8958622274
2004,2004,Fuel_Consumed,Combination Trucks,24190903523
2004,2004,Fuel_Consumed,All Light Duty Vehicles,138819039368
2004,2004,Fuel_Consumed,Single Unit and Combination Trucks,33149525797
2004,2004,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,553
2004,2004,Avg._Fuel_per_Vehicle,Motorcycles,35
2004,2004,Avg._Fuel_per_Vehicle,Buses,1710
2004,2004,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,690
2004,2004,Avg._Fuel_per_Vehicle,Single Unit Trucks,1454
2004,2004,Avg._Fuel_per_Vehicle,Combination Trucks,12033
2004,2004,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,608
2004,2004,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4057
2004,2004,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,23
2004,2004,Avg._Miles_Traveled_per_Gallon,Motorcycles,50
2004,2004,Avg._Miles_Traveled_per_Gallon,Buses,5
2004,2004,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,16
2004,2004,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,9
2004,2004,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2004,2004,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,20
2004,2004,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2003,2003,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,132020734787
2003,2003,Interstate_Rural_VMT,Motorcycles,1277914750
2003,2003,Interstate_Rural_VMT,Buses,994285156
2003,2003,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,82463579349
2003,2003,Interstate_Rural_VMT,Single Unit Trucks,8326838833
2003,2003,Interstate_Rural_VMT,Combination Trucks,44566647125
2003,2003,Interstate_Rural_VMT,All Light Duty Vehicles,214484314137
2003,2003,Interstate_Rural_VMT,Single Unit and Combination Trucks,52893485958
2003,2003,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,225407775066
2003,2003,Other_Arterial_Rural_VMT,Motorcycles,1471932079
2003,2003,Other_Arterial_Rural_VMT,Buses,1001240305
2003,2003,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,148081223611
2003,2003,Other_Arterial_Rural_VMT,Single Unit Trucks,14337497859
2003,2003,Other_Arterial_Rural_VMT,Combination Trucks,26999331080
2003,2003,Other_Arterial_Rural_VMT,All Light Duty Vehicles,373488998677
2003,2003,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,41336828939
2003,2003,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,222479662209
2003,2003,Other_Rural_VMT,Motorcycles,1538113929
2003,2003,Other_Rural_VMT,Buses,1809433404
2003,2003,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,142250718573
2003,2003,Other_Rural_VMT,Single Unit Trucks,14984724977
2003,2003,Other_Rural_VMT,Combination Trucks,14431346907
2003,2003,Other_Rural_VMT,All Light Duty Vehicles,364730380783
2003,2003,Other_Rural_VMT,Single Unit and Combination Trucks,29416071884
2003,2003,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,579908172062
2003,2003,All_Rural_VMT,Motorcycles,4287960758
2003,2003,All_Rural_VMT,Buses,3804958866
2003,2003,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,372795521534
2003,2003,All_Rural_VMT,Single Unit Trucks,37649061669
2003,2003,All_Rural_VMT,Combination Trucks,85997325112
2003,2003,All_Rural_VMT,All Light Duty Vehicles,952703693596
2003,2003,All_Rural_VMT,Single Unit and Combination Trucks,123646386781
2003,2003,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,251897104952
2003,2003,Interstate_Urban_VMT,Motorcycles,1961460407
2003,2003,Interstate_Urban_VMT,Buses,943145334
2003,2003,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,142468830526
2003,2003,Interstate_Urban_VMT,Single Unit Trucks,10084682978
2003,2003,Interstate_Urban_VMT,Combination Trucks,25401775802
2003,2003,Interstate_Urban_VMT,All Light Duty Vehicles,394365935479
2003,2003,Interstate_Urban_VMT,Single Unit and Combination Trucks,35486458780
2003,2003,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,840161822144
2003,2003,Other_Urban_VMT,Motorcycles,3326620294
2003,2003,Other_Urban_VMT,Buses,2033526110
2003,2003,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,468755898371
2003,2003,Other_Urban_VMT,Single Unit Trucks,30014525556
2003,2003,Other_Urban_VMT,Combination Trucks,28728607525
2003,2003,Other_Urban_VMT,All Light Duty Vehicles,1308917720516
2003,2003,Other_Urban_VMT,Single Unit and Combination Trucks,58743133080
2003,2003,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1092058927097
2003,2003,All_Urban_VMT,Motorcycles,5288080702
2003,2003,All_Urban_VMT,Buses,2976671443
2003,2003,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,611224728898
2003,2003,All_Urban_VMT,Single Unit Trucks,40099208534
2003,2003,All_Urban_VMT,Combination Trucks,54130383327
2003,2003,All_Urban_VMT,All Light Duty Vehicles,1703283655994
2003,2003,All_Urban_VMT,Single Unit and Combination Trucks,94229591861
2003,2003,Total_VMT,Light Duty Vehicles Short Wheelbase,1671967099159
2003,2003,Total_VMT,Motorcycles,9576041459
2003,2003,Total_VMT,Buses,6781630309
2003,2003,Total_VMT,Light Duty Vehicles Long Wheelbase,984020250431
2003,2003,Total_VMT,Single Unit Trucks,77748270203
2003,2003,Total_VMT,Combination Trucks,140127708439
2003,2003,Total_VMT,All Light Duty Vehicles,2655987349590
2003,2003,Total_VMT,Single Unit and Combination Trucks,217875978642
2003,2003,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,135669897
2003,2003,No._Vehicles_Registered,Motorcycles,5370035
2003,2003,No._Vehicles_Registered,Buses,776550
2003,2003,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,87186663
2003,2003,No._Vehicles_Registered,Single Unit Trucks,5848523
2003,2003,No._Vehicles_Registered,Combination Trucks,1908365
2003,2003,No._Vehicles_Registered,All Light Duty Vehicles,222856560
2003,2003,No._Vehicles_Registered,Single Unit and Combination Trucks,7756888
2003,2003,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,12324
2003,2003,Avg._Miles_per_Vehicle,Motorcycles,1783
2003,2003,Avg._Miles_per_Vehicle,Buses,8733
2003,2003,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,11286
2003,2003,Avg._Miles_per_Vehicle,Single Unit Trucks,13294
2003,2003,Avg._Miles_per_Vehicle,Combination Trucks,73428
2003,2003,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11918
2003,2003,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,28088
2003,2003,Person-Miles,Light Duty Vehicles Short Wheelbase,2641885092074
2003,2003,Person-Miles,Motorcycles,12162999800
2003,2003,Person-Miles,Buses,143800990467
2003,2003,Person-Miles,Light Duty Vehicles Long Wheelbase,1706102912464
2003,2003,Person-Miles,Single Unit Trucks,77756625026
2003,2003,Person-Miles,Combination Trucks,140159962482
2003,2003,Person-Miles,All Light Duty Vehicles,4347988004538
2003,2003,Person-Miles,Single Unit and Combination Trucks,217916587508
2003,2003,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,75454643995
2003,2003,Fuel_Consumed,Motorcycles,191543304
2003,2003,Fuel_Consumed,Buses,968945241
2003,2003,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,60758049503
2003,2003,Fuel_Consumed,Single Unit Trucks,8880460749
2003,2003,Fuel_Consumed,Combination Trucks,23815421532
2003,2003,Fuel_Consumed,All Light Duty Vehicles,136212693498
2003,2003,Fuel_Consumed,Single Unit and Combination Trucks,32695882281
2003,2003,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,556
2003,2003,Avg._Fuel_per_Vehicle,Motorcycles,36
2003,2003,Avg._Fuel_per_Vehicle,Buses,1248
2003,2003,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,697
2003,2003,Avg._Fuel_per_Vehicle,Single Unit Trucks,1518
2003,2003,Avg._Fuel_per_Vehicle,Combination Trucks,12479
2003,2003,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,611
2003,2003,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4215
2003,2003,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,22
2003,2003,Avg._Miles_Traveled_per_Gallon,Motorcycles,50
2003,2003,Avg._Miles_Traveled_per_Gallon,Buses,7
2003,2003,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,16
2003,2003,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,9
2003,2003,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2003,2003,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,20
2003,2003,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2002,2002,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,138819000000
2002,2002,Interstate_Rural_VMT,Motorcycles,1212000000
2002,2002,Interstate_Rural_VMT,Buses,943000000
2002,2002,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,85132000000
2002,2002,Interstate_Rural_VMT,Single Unit Trucks,8765000000
2002,2002,Interstate_Rural_VMT,Combination Trucks,45738000000
2002,2002,Interstate_Rural_VMT,All Light Duty Vehicles,223951000000
2002,2002,Interstate_Rural_VMT,Single Unit and Combination Trucks,54503000000
2002,2002,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,238009000000
2002,2002,Other_Arterial_Rural_VMT,Motorcycles,1623000000
2002,2002,Other_Arterial_Rural_VMT,Buses,1104000000
2002,2002,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,150758000000
2002,2002,Other_Arterial_Rural_VMT,Single Unit Trucks,14610000000
2002,2002,Other_Arterial_Rural_VMT,Combination Trucks,27826000000
2002,2002,Other_Arterial_Rural_VMT,All Light Duty Vehicles,388767000000
2002,2002,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,42436000000
2002,2002,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,232111000000
2002,2002,Other_Rural_VMT,Motorcycles,1610000000
2002,2002,Other_Rural_VMT,Buses,1894000000
2002,2002,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,148295000000
2002,2002,Other_Rural_VMT,Single Unit Trucks,14907000000
2002,2002,Other_Rural_VMT,Combination Trucks,14038000000
2002,2002,Other_Rural_VMT,All Light Duty Vehicles,380406000000
2002,2002,Other_Rural_VMT,Single Unit and Combination Trucks,28945000000
2002,2002,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,608939000000
2002,2002,All_Rural_VMT,Motorcycles,4445000000
2002,2002,All_Rural_VMT,Buses,3941000000
2002,2002,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,384185000000
2002,2002,All_Rural_VMT,Single Unit Trucks,38282000000
2002,2002,All_Rural_VMT,Combination Trucks,87602000000
2002,2002,All_Rural_VMT,All Light Duty Vehicles,993124000000
2002,2002,All_Rural_VMT,Single Unit and Combination Trucks,125884000000
2002,2002,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,243521000000
2002,2002,Interstate_Urban_VMT,Motorcycles,1670000000
2002,2002,Interstate_Urban_VMT,Buses,803000000
2002,2002,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,130174000000
2002,2002,Interstate_Urban_VMT,Single Unit Trucks,9119000000
2002,2002,Interstate_Urban_VMT,Combination Trucks,23921000000
2002,2002,Interstate_Urban_VMT,All Light Duty Vehicles,373695000000
2002,2002,Interstate_Urban_VMT,Single Unit and Combination Trucks,33040000000
2002,2002,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,806014000000
2002,2002,Other_Urban_VMT,Motorcycles,3437000000
2002,2002,Other_Urban_VMT,Buses,2101000000
2002,2002,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,451675000000
